row.id,year,exposure,nb.rb,driver.age,drv.age,driver.gender,marital.status,yrs.licensed,yrs.lic,ncd.level,region,body.code,vehicle.age,veh.age,vehicle.value,seats,ccm,hp,weight,length,width,height,fuel.type,prior.claims,clm.count,clm.incurred
22243,2013,75%,NB,33,33,Male,Married,4,4,5,17,G,4,4,17.3,3,2198,100,1810,4.863,1.974,2.083,Diesel,3,0,0
22244,2013,25%,NB,33,33,Male,Married,2,2,3,17,A,0,0,23.85,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
22245,2012,58%,NB,33,33,Male,Married,2,2,3,17,A,0,0,23.85,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,1,5549.59
22246,2012,33%,NB,46,46,Male,Married,1,1,3,17,A,0,0,24.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
22247,2013,75%,NB,46,46,Male,Married,1,1,3,17,A,0,0,24.9,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
22248,2013,33%,NB,40,40,Male,Married,4,4,5,35,A,2,2,18.6,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
22249,2012,75%,NB,40,40,Male,Married,4,4,5,35,A,2,2,18.6,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
22250,2013,33%,NB,51,51,Male,Married,3,3,4,17,E,2,2,18.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22251,2012,75%,NB,51,51,Male,Married,3,3,4,17,E,2,2,18.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,1,19.86
22252,2013,33%,NB,29,29,Male,Married,1,1,1,17,D,2,2,17.25,2,1753,75,1400,4.278,1.795,1.739,Diesel,0,0,0
22253,2012,75%,NB,29,29,Male,Married,1,1,1,17,D,2,2,17.25,2,1753,75,1400,4.278,1.795,1.739,Diesel,0,0,0
22254,2013,25%,RB,44,44,Male,Married,3,3,6,35,A,0,0,31.25,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
22255,2012,83%,RB,44,44,Male,Married,3,3,6,35,A,0,0,31.25,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
22256,2013,33%,NB,63,63,Male,Married,2,2,4,8,A,4,4,21.12,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
22257,2013,75%,NB,63,63,Male,Married,2,2,4,8,A,4,4,21.12,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
22258,2012,33%,NB,24,24,Male,Married,1,1,3,17,E,0,0,28.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22259,2013,75%,NB,24,24,Male,Married,1,1,3,17,E,0,0,28.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22260,2013,25%,NB,44,44,Female,Divorced,2,2,3,22,A,0,0,31.5,5,1560,110,1444,4.38,2.112,1.875,Diesel,1,0,0
22261,2012,83%,NB,44,44,Female,Divorced,2,2,3,22,A,0,0,31.5,5,1560,110,1444,4.38,2.112,1.875,Diesel,1,0,0
22262,2013,33%,NB,39,39,Female,Married,4,4,4,17,E,2,2,27.7,5,2476,167,1890,5.125,1.92,1.925,Diesel,1,0,0
22263,2012,75%,NB,39,39,Female,Married,4,4,4,17,E,2,2,27.7,5,2476,167,1890,5.125,1.92,1.925,Diesel,1,1,940.46
22264,2013,33%,NB,44,44,Male,Married,4,4,5,17,A,2,2,22.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
22265,2012,75%,NB,44,44,Male,Married,4,4,5,17,A,2,2,22.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
22266,2012,33%,NB,57,57,Male,Married,3,3,3,17,A,2,2,24.15,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
22267,2013,75%,NB,57,57,Male,Married,3,3,3,17,A,2,2,24.15,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
22268,2012,25%,NB,41,41,Male,Single,5,5,6,17,G,3,3,35.308,6,1896,105,1785,4.89,1.904,1.959,Diesel,0,0,0
22269,2013,25%,NB,38,38,Male,Married,5,5,6,17,E,5,5,19.8,6,2402,140,1753,4.863,1.974,2.07,Diesel,2,0,0
22270,2013,83%,NB,38,38,Male,Married,5,5,6,17,E,5,5,19.8,6,2402,140,1753,4.863,1.974,2.07,Diesel,2,0,0
22271,2012,33%,NB,50,50,Male,Married,1,1,1,8,A,0,0,23.75,4,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
22272,2013,75%,NB,50,50,Male,Married,1,1,1,8,A,0,0,23.75,4,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
22273,2012,33%,NB,50,50,Male,Married,5,5,6,35,A,4,4,14.9,5,1753,75,1485,4.297,1.795,1.814,Diesel,1,0,0
22274,2013,75%,NB,50,50,Male,Married,5,5,6,35,A,4,4,14.9,5,1753,75,1485,4.297,1.795,1.814,Diesel,1,0,0
22275,2012,33%,NB,36,36,Male,Married,1,1,4,35,B,4,4,15.25,3,2476,100,1785,5.415,1.82,1.9,Diesel,0,0,0
22276,2013,75%,NB,36,36,Male,Married,1,1,4,35,B,4,4,15.25,3,2476,100,1785,5.415,1.82,1.9,Diesel,0,0,0
22277,2012,33%,NB,60,60,Male,Married,1,1,1,17,D,2,2,19.75,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
22278,2013,67%,NB,60,60,Male,Married,1,1,1,17,A,0,0,32.02,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
22279,2013,17%,NB,60,60,Male,Married,1,1,1,17,D,2,2,19.75,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
22280,2012,58%,NB,34,34,Male,Married,2,2,6,17,A,0,0,45.946,5,1598,102,1570,4.405,1.802,1.833,Diesel,0,0,0
22281,2013,25%,RB,46,46,Male,Married,2,2,3,17,A,0,0,27.25,5,1753,90,1440,4.544,1.795,1.981,Diesel,0,0,0
22282,2012,83%,RB,46,46,Male,Married,2,2,3,17,A,0,0,27.25,5,1753,90,1440,4.544,1.795,1.981,Diesel,0,0,0
22283,2013,33%,NB,52,52,Male,Married,2,2,3,17,E,0,0,28.85,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22284,2012,75%,NB,52,52,Male,Married,2,2,3,17,E,0,0,28.85,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22285,2013,8%,NB,32,32,Female,Married,1,1,1,17,E,0,0,30.5,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22286,2013,33%,NB,50,50,Male,Married,3,3,4,17,E,6,6,13.8,5,1910,105,1330,4.253,1.722,1.831,Diesel,2,0,0
22287,2013,75%,NB,50,50,Male,Married,3,3,4,17,E,6,6,13.8,5,1910,105,1330,4.253,1.722,1.831,Diesel,2,0,0
22288,2012,33%,NB,37,37,Male,Married,1,1,1,17,A,0,0,38.09,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
22289,2013,75%,NB,37,37,Male,Married,1,1,1,17,A,0,0,38.09,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,1,318.55
22290,2012,33%,NB,35,35,Male,Married,1,1,1,17,E,1,1,22.2,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22291,2013,75%,NB,35,35,Male,Married,1,1,1,17,E,1,1,22.2,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22292,2013,33%,NB,48,48,Male,Married,1,1,1,17,E,3,3,16.65,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22293,2012,75%,NB,48,48,Male,Married,1,1,1,17,E,3,3,16.65,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22294,2013,33%,NB,44,44,Female,Married,2,2,1,17,A,4,4,17.85,5,1251,70,1385,4.159,1.714,1.81,Diesel,0,0,0
22295,2012,33%,NB,44,44,Female,Married,2,2,1,17,A,4,4,17.85,5,1251,70,1385,4.159,1.714,1.81,Diesel,0,0,0
22296,2013,50%,NB,44,44,Female,Married,2,2,1,15,A,4,4,17.85,5,1251,70,1385,4.159,1.714,1.81,Diesel,0,0,0
22297,2012,33%,NB,29,29,Male,Married,1,1,3,35,E,0,0,25.95,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22298,2013,75%,NB,29,29,Male,Married,1,1,3,35,E,0,0,25.95,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22299,2013,25%,NB,31,31,Male,Married,2,2,3,3,E,2,2,16.45,5,1368,77,1240,4.253,1.722,1.831,Diesel,0,0,0
22300,2012,83%,NB,31,31,Male,Married,2,2,3,3,E,2,2,16.45,5,1368,77,1240,4.253,1.722,1.831,Diesel,0,0,0
22301,2013,33%,NB,31,31,Male,Married,2,2,3,17,E,4,4,18.45,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22302,2012,33%,NB,31,31,Male,Married,2,2,3,17,A,0,0,25.85,5,1248,90,1350,4.39,1.832,1.845,Diesel,1,1,289.84
22303,2013,42%,NB,31,31,Male,Married,2,2,3,17,E,4,4,18.45,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22304,2013,25%,RB,34,34,Male,Married,3,3,5,17,D,4,4,13.965,2,1867,71,1246,4.437,1.724,1.834,Diesel,1,0,0
22305,2012,83%,RB,34,34,Male,Married,3,3,5,17,D,4,4,13.965,2,1867,71,1246,4.437,1.724,1.834,Diesel,1,0,0
22306,2013,33%,NB,55,55,Male,Married,5,5,1,22,A,0,0,33.65,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
22307,2012,75%,NB,55,55,Male,Married,5,5,1,22,A,0,0,33.65,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,1,361.13
22308,2012,33%,NB,44,44,Male,Divorced,1,1,1,17,E,6,6,16.6,5,2476,167,1890,5.125,1.92,1.925,Diesel,0,0,0
22309,2013,75%,NB,44,44,Male,Divorced,1,1,1,17,E,6,6,16.6,5,2476,167,1890,5.125,1.92,1.925,Diesel,0,0,0
22310,2013,25%,NB,28,28,Male,Married,2,2,3,22,D,0,0,29.5,5,1461,105,1430,4.213,1.83,1.84,Diesel,0,0,0
22311,2012,83%,NB,28,28,Male,Married,2,2,3,22,D,0,0,29.5,5,1461,105,1430,4.213,1.83,1.84,Diesel,0,0,0
22312,2013,25%,NB,44,44,Male,Married,2,2,6,17,E,0,0,28.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,1,0,0
22313,2012,83%,NB,44,44,Male,Married,2,2,6,17,E,0,0,28.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,1,0,0
22314,2013,25%,NB,56,56,Male,Married,3,3,3,35,E,0,0,28.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,1,1306.9
22315,2012,83%,NB,56,56,Male,Married,3,3,3,35,E,0,0,28.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22316,2012,33%,NB,31,31,Male,Married,1,1,1,17,D,4,4,12.9,2,1248,70,1040,3.764,1.618,1.456,Diesel,5,0,0
22317,2013,17%,NB,31,31,Male,Married,1,1,1,17,D,4,4,12.9,2,1248,70,1040,3.764,1.618,1.456,Diesel,5,0,0
22318,2012,25%,NB,59,59,Male,Married,2,2,3,17,A,2,2,33.368,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
22319,2013,83%,NB,59,59,Male,Married,2,2,3,17,A,2,2,33.368,5,1896,105,1475,4.405,1.802,1.833,Diesel,0,0,0
22320,2013,67%,NB,55,55,Male,Married,5,5,6,17,A,0,0,36.27,5,1560,110,1422,4.38,1.81,1.84,Diesel,0,0,0
22321,2013,25%,RB,38,38,Male,Married,4,4,5,17,A,3,3,17.35,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
22322,2012,33%,NB,38,38,Male,Married,4,4,5,17,A,0,0,21.85,5,1560,75,1422,4.38,1.81,1.84,Diesel,1,0,0
22323,2013,50%,RB,38,38,Male,Married,4,4,5,17,A,3,3,17.35,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
22324,2012,33%,RB,31,31,Male,Single,2,2,3,17,A,0,0,39.65,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
22325,2013,75%,RB,31,31,Male,Single,2,2,3,17,A,0,0,39.65,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
22326,2013,33%,NB,26,26,Male,Single,1,1,1,17,D,0,0,14.69,2,1012,48,1015,3.795,1.56,1.925,Gasoline,0,0,0
22327,2013,75%,NB,26,26,Male,Single,1,1,1,17,D,0,0,14.69,2,1012,48,1015,3.795,1.56,1.925,Gasoline,0,0,0
22328,2012,33%,NB,30,30,Male,Single,1,1,1,17,D,0,0,14.69,2,1012,48,1015,3.795,1.56,1.925,Gasoline,0,0,0
22329,2013,75%,NB,30,30,Male,Single,1,1,1,17,D,0,0,14.69,2,1012,48,1015,3.795,1.56,1.925,Gasoline,0,1,2354.94
22330,2012,25%,RB,29,29,Male,Married,3,3,4,17,D,1,1,24.75,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22331,2013,83%,RB,29,29,Male,Married,3,3,4,17,D,1,1,24.75,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22332,2012,25%,NB,36,36,Male,Married,1,1,3,17,F,4,4,16.9,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,0,0
22333,2013,83%,NB,36,36,Male,Married,1,1,3,17,F,4,4,16.9,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,0,0
22334,2013,33%,NB,42,42,Male,Married,2,2,3,11,E,0,0,25.95,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22335,2012,75%,NB,42,42,Male,Married,2,2,3,11,E,0,0,25.95,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22336,2013,25%,NB,42,42,Male,Married,1,1,1,17,E,4,4,18.145,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
22337,2012,83%,NB,42,42,Male,Married,1,1,1,17,E,4,4,18.145,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,1,166.81
22338,2013,25%,RB,44,44,Male,Married,5,5,6,17,E,2,2,23.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22339,2013,83%,RB,44,44,Male,Married,5,5,6,17,E,2,2,23.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22340,2013,25%,NB,48,48,Male,Married,3,3,4,17,E,3,3,16.65,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22341,2013,83%,NB,48,48,Male,Married,3,3,4,17,E,3,3,16.65,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22342,2012,25%,NB,34,34,Male,Married,3,3,1,17,A,0,0,26.75,5,1560,90,1240,4.137,1.724,1.819,Diesel,1,0,0
22343,2013,83%,NB,34,34,Male,Married,3,3,1,17,A,0,0,26.75,5,1560,90,1240,4.137,1.724,1.819,Diesel,1,0,0
22344,2012,25%,NB,51,51,Male,Married,3,3,5,17,D,5,5,14.3,2,1867,71,1175,4.137,1.724,1.819,Diesel,3,0,0
22345,2013,83%,NB,51,51,Male,Married,3,3,5,17,D,5,5,14.3,2,1867,71,1175,4.137,1.724,1.819,Diesel,3,0,0
22346,2012,25%,NB,37,37,Male,Married,1,1,3,17,E,0,0,28.85,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22347,2013,83%,NB,37,37,Male,Married,1,1,3,17,E,0,0,28.85,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
22348,2012,25%,NB,30,30,Male,Married,3,3,1,11,G,0,0,29.3,5,1248,75,1090,3.864,1.716,1.721,Diesel,1,0,0
22349,2013,83%,NB,30,30,Male,Married,3,3,1,11,G,0,0,29.3,5,1248,75,1090,3.864,1.716,1.721,Diesel,1,0,0
22350,2012,25%,RB,60,60,Male,Married,6,6,6,17,D,5,5,15.15,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
22351,2013,67%,NB,60,60,Male,Married,6,6,6,17,G,0,0,39.3,3,1870,100,1903,5.182,1.904,1.958,Diesel,0,0,0
22352,2012,17%,RB,60,60,Male,Married,6,6,6,17,D,5,5,15.15,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
22353,2013,25%,NB,37,37,Male,Married,1,1,3,17,E,0,0,30.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22354,2012,83%,NB,37,37,Male,Married,1,1,3,17,E,0,0,30.4,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
22355,2013,25%,NB,26,26,Male,Single,2,2,1,3,D,3,3,17.3,2,1867,71,1175,4.137,1.724,1.819,Diesel,0,1,1041.81
22356,2012,83%,NB,26,26,Male,Single,2,2,1,3,D,3,3,17.3,2,1867,71,1175,4.137,1.724,1.819,Diesel,0,0,0
22357,2012,25%,NB,28,28,Male,Single,3,3,1,17,E,11,11,11.1,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22358,2013,83%,NB,28,28,Male,Single,3,3,1,17,E,11,11,11.1,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,1,10.61
22359,2012,25%,NB,56,56,Female,Married,4,4,6,17,A,0,0,26.9,5,1598,105,1420,4.39,1.832,1.845,Diesel,0,0,0
22360,2013,83%,NB,56,56,Female,Married,4,4,6,17,A,0,0,26.9,5,1598,105,1420,4.39,1.832,1.845,Diesel,0,0,0
22361,2012,25%,NB,41,41,Male,Married,4,4,3,17,E,4,4,15.45,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22362,2013,83%,NB,41,41,Male,Married,4,4,3,17,E,4,4,15.45,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,1,1112.9
22363,2012,25%,NB,47,47,Male,Married,3,3,4,17,D,5,5,16.492,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22364,2013,83%,NB,47,47,Male,Married,3,3,4,17,D,5,5,16.492,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22365,2012,25%,RB,39,39,Female,Married,5,5,5,17,E,4,4,15.45,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22366,2013,83%,RB,39,39,Female,Married,5,5,5,17,E,4,4,15.45,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
22367,2012,25%,NB,34,34,Male,Married,1,1,1,17,F,3,3,18.6,3,2476,100,1540,5.415,1.82,1.9,Diesel,0,0,0
22368,2013,83%,NB,34,34,Male,Married,1,1,1,17,F,3,3,18.6,3,2476,100,1540,5.415,1.82,1.9,Diesel,0,0,0
22369,2012,25%,NB,50,50,Male,Married,3,3,1,24,A,0,0,30.75,5,1753,75,1485,4.297,1.795,1.814,Diesel,2,0,0
22370,2013,83%,NB,50,50,Male,Married,3,3,1,24,A,0,0,30.75,5,1753,75,1485,4.297,1.795,1.814,Diesel,2,1,823.64
22371,2012,25%,NB,59,59,Female,Married,5,5,4,35,E,1,1,25.45,2,1867,71,1220,4.137,1.724,1.81,Diesel,1,0,0
22372,2013,83%,NB,59,59,Female,Married,5,5,4,35,E,1,1,25.45,2,1867,71,1220,4.137,1.724,1.81,Diesel,1,0,0
22373,2013,25%,NB,34,34,Male,Married,2,2,3,17,D,0,0,29.5,5,1461,105,1430,4.213,1.83,1.84,Diesel,0,0,0
22374,2012,83%,NB,34,34,Male,Married,2,2,3,17,D,0,0,29.5,5,1461,105,1430,4.213,1.83,1.84,Diesel,0,2,704.75
22375,2013,25%,NB,27,27,Male,Married,3,3,3,17,D,6,6,13.95,2,1868,70,1155,4.108,1.719,1.802,Diesel,2,0,0
22376,2012,83%,NB,27,27,Male,Married,3,3,3,17,D,6,6,13.95,2,1868,70,1155,4.108,1.719,1.802,Diesel,2,1,475.47
22377,2013,25%,NB,62,62,Male,Married,2,2,3,17,A,0,0,19.65,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,1,4105.19
22378,2012,83%,NB,62,62,Male,Married,2,2,3,17,A,0,0,19.65,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,0,0
22379,2013,25%,NB,41,41,Male,Married,4,4,1,17,A,6,6,12.7,5,1753,75,1485,4.297,1.795,1.814,Diesel,2,0,0
22380,2012,83%,NB,41,41,Male,Married,4,4,1,17,A,6,6,12.7,5,1753,75,1485,4.297,1.795,1.814,Diesel,2,0,0
22381,2013,25%,NB,56,56,Male,Married,2,2,3,17,A,0,0,26.45,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
22382,2012,83%,NB,56,56,Male,Married,2,2,3,17,A,0,0,26.45,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
22383,2013,25%,NB,36,36,Male,Married,1,1,1,17,D,2,2,16.6,2,1398,70,1090,3.864,1.716,1.721,Diesel,0,0,0
22384,2012,83%,NB,36,36,Male,Married,1,1,1,17,D,2,2,16.6,2,1398,70,1090,3.864,1.716,1.721,Diesel,0,0,0
22385,2013,25%,NB,51,51,Male,Married,1,1,1,17,E,0,0,31.5,5,1461,105,1425,4.213,1.83,1.84,Diesel,0,0,0
22386,2012,83%,NB,51,51,Male,Married,1,1,1,17,E,0,0,31.5,5,1461,105,1425,4.213,1.83,1.84,Diesel,0,0,0
22387,2013,25%,NB,39,39,Male,Married,1,1,1,17,A,2,2,22.35,5,1560,90,1240,4.137,1.724,1.819,Diesel,0,0,0
22388,2012,83%,NB,39,39,Male,Married,1,1,1,17,A,2,2,22.35,5,1560,90,1240,4.137,1.724,1.819,Diesel,0,0,0
22389,2013,25%,NB,44,44,Male,Married,3,3,1,17,G,5,5,23.769,6,1870,100,1850,4.782,1.904,1.959,Diesel,1,0,0
22390,2012,83%,NB,44,44,Male,Married,3,3,1,17,G,5,5,23.769,6,1870,100,1850,4.782,1.904,1.959,Diesel,1,0,0
22391,2013,25%,NB,48,48,Male,Married,4,4,6,17,A,1,1,17.95,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,1,623.64
22392,2012,83%,NB,48,48,Male,Married,4,4,6,17,A,1,1,17.95,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
22393,2013,25%,NB,50,50,Male,Married,2,2,4,17,A,5,5,21.873,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
22394,2012,83%,NB,50,50,Male,Married,2,2,4,17,A,5,5,21.873,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
22395,2013,25%,NB,34,34,Male,Married,3,3,3,14,D,3,3,17.25,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
22396,2012,83%,NB,34,34,Male,Married,3,3,3,14,D,3,3,17.25,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
22397,2012,25%,NB,59,59,Male,Married,3,3,1,22,A,0,0,33.35,5,1461,70,1085,4.035,1.663,1.855,Diesel,1,0,0
22398,2013,83%,NB,59,59,Male,Married,3,3,1,22,A,0,0,33.35,5,1461,70,1085,4.035,1.663,1.855,Diesel,1,0,0
22399,2012,25%,NB,34,34,Male,Married,1,1,1,17,A,0,0,23.75,4,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
22400,2013,83%,NB,34,34,Male,Married,1,1,1,17,A,0,0,23.75,4,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
22401,2012,25%,NB,38,38,Male,Married,2,2,5,17,F,3,3,17.3,3,2476,100,1540,5.415,1.82,1.9,Diesel,0,0,0
22402,2013,83%,NB,38,38,Male,Married,2,2,5,17,F,3,3,17.3,3,2476,100,1540,5.415,1.82,1.9,Diesel,0,0,0
22403,2012,25%,NB,44,44,Male,Married,6,6,6,17,G,1,1,38.606,6,1896,86,1815,5.29,1.904,1.959,Diesel,3,0,0
22404,2013,83%,NB,44,44,Male,Married,6,6,6,17,G,1,1,38.606,6,1896,86,1815,5.29,1.904,1.959,Diesel,3,1,91.4
22405,2012,25%,NB,40,40,Female,Divorced,1,1,1,17,D,4,4,15.4,2,1867,71,1175,4.137,1.724,1.819,Diesel,0,0,0
22406,2013,83%,NB,40,40,Female,Divorced,1,1,1,17,D,4,4,15.4,2,1867,71,1175,4.137,1.724,1.819,Diesel,0,0,0
22407,2012,25%,NB,61,61,Male,Married,5,5,6,17,D,9,9,11.45,2,2477,75,1370,4.81,1.69,1.97,Diesel,1,0,0
22408,2013,83%,NB,61,61,Male,Married,5,5,6,17,D,9,9,11.45,2,2477,75,1370,4.81,1.69,1.97,Diesel,1,1,556.19
22409,2012,25%,NB,55,55,Male,Married,3,3,1,35,A,5,5,23.4,5,1689,91,1350,4.192,1.742,1.854,Diesel,0,0,0
22410,2013,83%,NB,55,55,Male,Married,3,3,1,35,A,5,5,23.4,5,1689,91,1350,4.192,1.742,1.854,Diesel,0,0,0
22411,2012,25%,NB,30,30,Male,Married,1,1,1,17,B,2,2,23.6,3,2476,94,1670,4.795,1.74,1.965,Diesel,0,0,0
22412,2013,83%,NB,30,30,Male,Married,1,1,1,17,B,2,2,23.6,3,2476,94,1670,4.795,1.74,1.965,Diesel,0,0,0
22413,2012,25%,NB,52,52,Male,Married,1,1,1,17,E,8,8,15.1,6,2402,100,1903,4.863,1.974,2.398,Diesel,0,0,0
22414,2013,83%,NB,52,52,Male,Married,1,1,1,17,E,8,8,15.1,6,2402,100,1903,4.863,1.974,2.398,Diesel,0,0,0
22415,2013,25%,RB,57,57,Female,Married,2,2,3,17,A,2,2,20.3,5,1686,100,1309,4.322,1.684,1.801,Diesel,0,0,0
22416,2012,83%,RB,57,57,Female,Married,2,2,3,17,A,2,2,20.3,5,1686,100,1309,4.322,1.684,1.801,Diesel,0,1,261.99
22417,2013,25%,RB,47,47,Male,Married,3,3,4,17,D,1,1,22.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,1,862.47
22418,2012,83%,RB,47,47,Male,Married,3,3,4,17,D,1,1,22.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
22419,2013,25%,NB,58,58,Male,Married,2,2,1,17,D,3,3,17.25,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
22420,2012,83%,NB,58,58,Male,Married,2,2,1,17,D,3,3,17.25,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
22421,2013,25%,NB,46,46,Female,Married,5,5,6,17,D,6,6,13.55,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
22422,2012,83%,NB,46,46,Female,Married,5,5,6,17,D,6,6,13.55,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,1,498.51
22423,2013,25%,NB,50,50,Male,Married,5,5,6,17,D,4,4,15.3,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
22424,2012,42%,NB,50,50,Male,Married,5,5,6,17,D,4,4,15.3,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
22425,2013,25%,RB,51,51,Male,Married,5,5,5,17,D,6,6,12.15,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
22426,2012,83%,RB,51,51,Male,Married,5,5,5,17,D,6,6,12.15,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
22427,2013,25%,NB,32,32,Male,Married,1,1,2,17,D,4,4,16.95,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22428,2012,83%,NB,32,32,Male,Married,1,1,2,17,D,4,4,16.95,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
22429,2013,25%,RB,34,34,Male,Married,3,3,1,17,A,1,1,23.4,4,1398,70,1190,3.864,1.716,1.721,Diesel,4,0,0
22430,2012,83%,RB,34,34,Male,Married,3,3,1,17,A,1,1,23.4,4,1398,70,1190,3.864,1.716,1.721,Diesel,4,0,0
22431,2012,25%,NB,65,65,Male,Married,4,4,5,9,A,2,2,16.65,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
